id,name,parking,reserved,fee,latitude,longitude
15754,fort worth drivers truckstop,5,False,False,32.801849,-97.32036
15755,fort worth loves travel stop,191,False,False,32.598737,-97.317578
15756,fort worth pilot travel center,6,False,False,32.957797,-97.307839
15757,fort worth quiktrip travel center,6,False,False,32.627338,-97.322068
15758,freer stripes,110,False,False,27.882693,-98.618363
15759,friona fast stop truck wash,0,False,False,34.64167,-102.711982
15760,gainesville hilltop,125,False,False,33.684691,-97.158787
15761,gainesville quiktrip,12,False,False,33.640109,-97.154164
15762,galveston exxon,0,False,False,29.287783,-94.862782
15763,galveston harborside food mart valero,336,True,False,29.286893,-94.863741
15764,truck alignment,0,False,False,29.28751,-94.863845
15765,ganado ta travel center,6,False,False,29.0496006,-96.50340271
15766,garland quick fuel-garland #5302,5,False,False,32.890844,-96.687659
15767,george west flying j travel plaza,0,False,False,28.336986,-98.023402
15768,george west george west truck stop,4,False,False,28.327011,-98.113414
15769,george west stripes #2190,10,False,False,28.337795,-98.029031
15770,georgetown sunmart,20,False,False,30.699415,-97.651198
15771,giddings 290 travel plaza,5,False,False,30.185123,-96.955323
15772,giddings cefco,18,False,False,30.178277,-96.906509
15773,gilmer midway armadillo truck stop,7,False,False,32.856866,-94.951675
15774,gonzales stripes,70,False,False,29.514784,-97.46253
15775,gordon bar-b travel plaza,50,False,False,32.515316,-98.369243
15776,grand prairie pilot express,80,False,False,32.801113,-97.030606
15777,grand prairie quick fuel-grand prairie #5301,3,False,False,32.792844,-97.054431
15778,greenville quiktrip,10,False,False,33.115358,-96.09633
15779,greenville valero corner store,20,False,False,33.121513,-96.097787
15780,hallettsville mortons,90,False,False,29.460139,-96.940245
15781,hamilton cefco,40,False,False,31.700039,-98.110933
15782,hankamer 20 truck parking spaces,20,False,False,29.84047,-94.646911
15783,harlingen speedy stop,35,False,False,26.159908,-97.681649
15784,harrold southwest convenience,10,False,False,34.06957,-99.0071
15785,haslet shell,10,False,False,32.9682843,-97.4165868
15786,hawley yesway 1060,75,False,False,32.610237,-99.819685
15787,hearne loves travel stop,0,False,False,30.895112,-96.601036
15788,hebbronville stripes,0,False,False,27.311683,-98.678035
15789,hempstead chevron truck stop,10,False,False,30.117623,-96.090985
15790,hempstead hempstead truck stop,10,False,False,30.107898,-96.047158
15791,hempstead pilot travel center,70,False,False,30.10814,-96.04802
15792,henderson henderson travel plaza,25,False,False,32.150527,-94.786296
15793,henrietta truck stop,10,False,False,33.800812,-98.196965
15794,hereford loves travel stop,0,False,False,34.810264,-102.407512
15795,hereford stripes,30,False,False,34.829075,-102.36994
15796,hermleigh allsups,100,False,False,32.634595,-100.764006
15797,hewitt liberty fuel,15,False,False,31.424204,-97.193834
15798,higgins perks convenient grocery,40,False,False,36.122792,-100.018745
15799,highlands sun mart,130,False,False,29.791785,-95.05663
15800,hillsboro loves travel stop,110,False,False,32.00952,-97.093528
15801,hillsboro petro center,75,False,False,32.079455,-97.055308
15802,hillsboro ta travel center,5,False,False,32.046315,-97.091968
15803,hockley hwy 290 shell truck stop,28,False,False,30.010878,-95.798833
15804,hooks sunshine travel plaza,40,False,False,33.47316,-94.2896729
15805,houston a a truck stop,5,False,False,29.792079,-95.267502
15806,houston charlies conoco,2,False,False,29.880705,-95.577974
15807,houston chevron,40,False,False,29.843138,-95.183916
15808,houston chevron,3,False,False,29.7763397,-95.2907779
15809,houston chevron,24,False,False,29.807165,-95.302818
15810,houston chevron,20,False,False,29.832029,-95.526828
15811,houston chevron,46,False,False,29.940314,-95.316195
15812,houston flying j travel plaza,0,False,False,29.998889,-95.426389
15813,houston handy stop,0,False,False,29.7397333,-95.266839
15814,houston hempstead truck stop,90,False,False,29.85488,-95.53365
15815,houston loves travel stop,5,False,False,29.797437,-95.369817
15816,houston loves travel stop,50,False,False,29.798591,-95.269023
15817,Houston Mitras Texaco,50,False,False,29.612996,-95.446332
15818,Houston Moodys Food Mart,0,False,False,29.852646,-95.187963
15819,Houston Normandy Truck Stop,10,False,False,29.771686,-95.206133
15820,Houston Pilot Express,35,False,False,29.641738,-95.288928
15821,Houston Pilot Travel Center,91,False,False,29.800877,-95.267944
15822,Houston Royal Wood Truck Stop,40,False,False,29.841419,-95.189682
15823,Houston Sheldon Travel Center,3,False,False,29.854646,-95.127987
15824,Houston South Freeway Truck Stop,10,False,False,29.612306,-95.387908
15825,Houston Stripes,120,False,False,29.762873,-95.315124
15826,Houston Sun Mart,220,True,False,29.86465,-95.404733
15827,Houston Sunmart 1,150,False,False,29.7586913,-95.2124816
15828,Houston Sunmart 2,25,False,False,29.76996,-95.165725
15829,Houston Sunmart 3,150,False,False,29.792124,-95.268514
15830,Houston Sunmart 4,150,False,False,29.792124,-95.268514
15831,Houston Sunmart 5,4,False,False,29.965372,-95.401284
15832,Houston Sunoco,90,False,False,29.763756,-95.21353
15833,houston texaco,80,False,False,29.629621,-95.507884
15834,houston texaco,10,False,False,29.807177,-95.261882
15835,houston texas truck plaza,93,False,False,29.809385,-95.261604
15836,houston texas truck stop,78,False,False,29.769608,-95.267838
15837,houston truckers paradise,20,False,False,29.791981,-95.2659
15838,houston valero,20,False,False,29.832651,-95.261641
15839,humble citgo truck stop,6,False,False,29.929977,-95.301192
15840,humble eastex travel plaza,150,False,False,29.942524,-95.295849
15841,humble eastex truck stop,110,False,False,29.93359,-95.299809
15842,humble texas travel plaza,0,False,False,29.945601,-95.294734
15843,hungerford loves travel stop,0,False,False,29.393019,-96.076627
15844,huntsville hitchin post,50,False,False,30.739171,-95.591217
15845,huntsville pilot travel center,150,False,False,30.738664,-95.594058
15846,hutchins loves travel stop,10,False,False,32.623952,-96.69378
15847,hutchins quik trip,50,False,False,32.631847,-96.701048
15848,hutchins top fuel,15,False,False,32.648969,-96.708527
15849,iowa park chisums ambest travel center,3,False,False,33.964999,-98.672678
15850,irving big d travel center,0,False,False,32.816619,-96.920979
15851,italy loves travel stop,58,False,False,32.194136,-96.89837336
15852,italy tiger mart,25,False,True,32.19657,-96.89976
15853,itasca smart stop,3,False,False,32.154042,-97.128238
15854,itasca stars and stripes usa,80,False,False,32.168156,-97.134118
15855,jacksonville corner market,175,True,False,31.966789,-95.271943
15856,jacksonville thompson oil valero,200,False,False,31.959178,-95.288522
15857,jarrell flying j us dealer,120,False,False,30.811458,-97.610427
15858,jarrell texas star station,9,False,False,30.774492,-97.627391
15859,jasper highway 190 fuel stop,20,False,False,30.914832,-93.987284
15860,junction genes go truck stop,7,False,False,30.50919,-99.772628
15861,junction junction country store,38,False,False,30.509107,-99.77324
15862,junction pilot travel center,20,False,False,30.505456,-99.777909
15863,junction segovia truck stop,10,False,False,30.418183,-99.672474
15864,junction segovia truck stop,2,False,False,30.42734,-99.689256
15865,karnes city stripes,10,False,False,28.864806,-97.894806
15866,katy loves travel stop,10,False,False,29.779813,-95.881907
15867,katy sunmart,30,False,False,29.784478,-95.800995
15868,kermit pilot travel center,0,False,False,31.843071,-103.104439
15869,kilgore gateway travel plaza,0,False,False,32.431228,-94.863008
15870,kingsville loves travel stop,7,False,False,27.529889,-97.842143
15871,kingsville texas star store,0,False,False,27.490998,-97.846083
15872,la marque shoppers mart,50,False,False,29.357271,-94.980765
15873,la porte la porte travel plaza,10,False,False,29.698472,-95.072304
15874,la porte laporte auto truck stop,2,False,False,29.673771,-95.028995
15875,la porte lion king travel plaza,40,False,False,29.6724862,-95.021106
15876,lacy lakeview road ranger,15,False,False,31.65094,-97.099464
15877,lamesa yesway 1061,40,False,False,32.734206,-101.962135
15878,laredo discount diesel l.c. lube,50,False,False,27.644362,-99.553507
15879,laredo flying j travel plaza,0,False,False,27.686321,-99.465784
15880,laredo laredo fuel express,71,False,False,27.45211029,-99.47795868
15881,laredo laredo fuel express,52,False,False,27.612971,-99.522453
15882,laredo loves travel stop,20,False,False,28.045577,-99.348797
15883,laredo noria convenience store,8,False,False,27.566521,-99.504584
15884,laredo pilot travel center,0,False,False,27.68463,-99.461439
15885,laredo speedy stop,2,False,False,27.605421,-99.517165
15886,laredo stripes,30,False,False,27.583036,-99.508869
15887,laredo ta travel center,40,False,False,27.688153,-99.464039
15888,leary loves travel stop,285,False,False,33.463456,-94.203589
15889,liberty hill wag a bag,50,False,False,30.652459,-97.871802
15890,lindale r oasis,4,False,False,32.482614,-95.522196
15891,linden linden fuel center,50,False,False,33.006853,-94.357819
15892,littlefield stripes,100,True,False,33.902772,-102.326467
15893,livingston polk pick it up,0,False,False,30.647637,-94.944958
15894,livingston shell station,0,False,False,30.856283,-94.853557
15895,longview exxon,97,False,False,32.459388,-94.666303
15896,longview texas best smokehouse,20,False,False,32.452997,-94.707685
15897,los indios stripes,15,False,False,26.051223,-97.735595
15898,lubbock chisum travel center,10,False,False,33.528463,-101.808286
15899,lubbock flying j travel plaza,10,False,True,33.592866,-101.84128
15900,lubbock loves travel stop,20,False,False,33.642255,-101.837495
15901,lubbock phillips 66,100,False,False,33.622544,-101.869794
15902,lubbock rip griffin travel center,0,False,False,33.612731,-101.776468
15903,lubbock stripes,10,False,False,33.549098,-101.836529
15904,lubbock yesway 1125 travel center,10,False,False,33.54918,-101.83529
15905,lufkin loves travel stop,5,False,False,31.328488,-94.689716
15906,lufkin loves travel stop,200,False,False,31.411396,-94.718639
15907,Lufkin Pilot Travel Center,100,False,False,31.318677,-94.699618
15908,Lufkin Shell Truck Stop,250,True,False,31.384201,-94.773961
15909,Luling Loves Travel Stop,80,False,False,29.653691,-97.592282
15910,Lumberton Jolly Truck Stop,50,False,False,33.869543,-98.348602
15911,Mabank Food Fast,0,False,False,32.33098,-96.150766
15912,Marion Exxon Truck Stop,15,False,False,29.496805,-98.19499
15913,Marion Trainer Hale Truck Stop,20,False,False,29.496801,-98.194595
15914,Marshall Pony Express Travel Center,25,False,False,32.490157,-94.354879
15915,Mathis Road Ranger,5,False,False,28.111517,-97.818892
15916,Mathis Shell Texas Star,30,False,True,28.112303,-97.819456
15917,McAllen Stripes,3,False,False,26.154335,-98.281969
15918,Memphis Loves Travel Stop,20,False,False,34.723061,-100.533731
15919,Merkel Big Country Truck Stop,76,False,False,32.467943,-99.984555
15920,mesquite exxon,8,False,False,32.788555,-96.653689
15921,mesquite fuel city,0,False,False,32.791231,-96.65651
15922,midland exxon,75,False,False,31.971287,-102.073646
15923,midland flying j travel plaza,8,False,False,31.981205,-102.033718
15924,midland loves travel stop,65,False,False,31.947358,-102.141868
15925,midland pilot travel center,100,False,False,31.9157,-102.2168
15926,midland stripes,65,False,False,31.967154,-102.107534
15927,midland stripes,20,False,False,31.982193,-102.036631
15928,midlothian loves travel stop,5,False,False,32.482947,-97.011128
15929,midlothian mini mart,2,False,False,32.533422,-96.977224
15930,midlothian smart stop,5,False,False,32.461262,-96.943139
15931,mission stripes,20,False,False,26.215452,-98.349695
15932,mission stripes,85,False,False,26.228335,-98.358868
15933,monahans pilot travel center,16,False,False,31.589506,-102.918071
15934,monahans stripes,4,False,False,31.572575,-102.892413
15935,moore road ranger,26,False,False,29.029007,-99.050694
15936,mount pleasant total stop mt pleasant,70,False,False,33.177325,-94.97045
15937,mount vernon food-fast convenience store,9,False,False,33.162873,-95.234569
15938,mount vernon loves travel stop,0,False,False,33.163946,-95.218039
15939,nacogdoches conoco,20,False,False,31.714523,-94.678256
15940,nacogdoches gateway,30,False,False,31.652222,-94.678639
15941,nacogdoches morgan oil,10,False,False,31.654139,-94.680482
15942,nacogdoches morgan oil,10,False,False,0,0
15943,nacogdoches texas travel plaza,15,False,False,31.56901,-94.677107
15944,natalia loves travel stop,62,False,False,29.184707,-98.844963
15945,new boston tiger mart,92,False,False,33.470087,-94.453903
15946,new boston valero,75,False,False,33.476009,-94.409245
15947,new braunfels exxon,90,False,False,29.729012,-98.079576
15948,new braunfels pilot travel center,110,False,False,29.676037,-98.155167
15949,new braunfels ta travel center,10,False,False,29.74889946,-98.05789948
15950,new caney flying j travel plaza,50,False,False,30.192776,-95.193207
15951,"new deal new deal / yesway 1120 travel center 
- 
i-27 ex 14, 127 fm 1729, new deal tx 79350 
60 truck parking spaces",60,False,False,33.738214,-101.839838
15952,new fairview topsmart truck stop,15,False,False,33.100089,-97.470147
15953,odem texas star,17,False,False,27.947033,-97.585375
15954,odem valero/snappy foods,300,True,False,27.943346,-97.587432
15955,odessa flying j travel plaza,10,False,False,31.864638,-102.300698
15956,odessa loves travel stop,15,False,False,31.817324,-102.380801
15957,odessa odessa travel center,10,False,False,31.811435,-102.433079
15958,odessa pilot travel center,20,False,False,31.785331,-102.477725
15959,odessa road ranger,80,False,False,31.788399,-102.479113
15960,odessa stripes,40,False,False,31.819244,-102.383474
15961,odessa stripes,0,False,False,31.8744599,-102.417892
15962,olmito stripes,3,False,False,26.028073,-97.532183
15963,orange flying j travel plaza,10,False,False,30.11611,-93.8197
15964,orange pilot travel center,110,False,False,30.111262,-93.820777
15965,orange super stop,70,False,False,30.274594,-93.783736
15966,orange grove stripes,71,False,False,27.956865,-97.936972
15967,orla pilot travel center,200,False,False,31.82583,-103.90911
15968,ozona circle bar truck corral,40,False,False,30.697121,-101.091824
15969,palestine cefco,10,False,False,30.713984,-96.854273
15970,palestine get a way,85,False,False,31.743428,-95.656227
15971,palmer chevron station,25,False,False,32.4159976,-96.6587072
15972,palmview circle k,45,False,True,26.230933,-98.36178
15973,pampa taylor mart,10,False,False,35.521744,-100.986981
15974,paris loves travel stop,20,False,False,33.694979,-95.555149
15975,paris t truck stop,20,False,False,33.690603,-95.554249
15976,pasadena flagship truckstop,25,False,False,29.712502,-95.184499
15977,pasadena flying j travel plaza,8,False,False,29.713606,-95.197103
15978,pearsall petro center,60,False,False,28.899655,-99.116017
15979,pecos flying j travel plaza,25,False,False,31.401076,-103.486549
15980,pecos loves travel stop,50,False,False,31.399363,-103.481643
15981,pecos pilot travel center,75,False,False,31.401164,-103.521287
15982,perryton kent kwik,200,False,False,36.375039,-100.802588
15983,pflugerville speedy stop,1,False,False,30.455078,-97.664594
15984,pharr road ranger,20,False,False,26.093461,-98.201832
15985,pharr stripes,75,False,False,26.09294,-98.20021
15986,pharr stripes,20,False,False,26.125281,-98.215799
15987,pharr stripes,90,False,False,26.204529,-98.182818
15988,plainview taylor petroleum,15,False,False,34.187333,-101.749141
15989,pleasanton kuntry korner steak & eggs,2,False,False,28.904383,-98.425533
15990,ponder j & j truck stop,80,False,False,33.240357,-97.355077
15991,port lavaca buc-ees,60,False,False,28.610241,-96.648949
15992,porter exxon,5,False,False,30.16,-95.311458
15993,post allsups,200,False,False,33.195041,-101.378609
15994,progreso stripes,0,False,False,26.087236,-97.950539
15995,quanah loves travel stop,50,False,False,34.292797,-99.758667
15996,queen city domino truck stop,30,False,False,33.260041,-94.154119
15997,ralls stripes,20,False,False,33.674443,-101.382544
15998,ranger loves travel stop,275,True,False,32.441748,-98.694499
15999,red oak knox fuel stop,110,False,False,32.51952,-96.8235
16000,refugio refugio travel center,40,False,False,28.315308,-97.272529
16001,refugio stripes,90,False,False,28.306116,-97.274617
16002,rhome big z travel center,2,False,False,33.055328,-97.477848
16003,rhome loves travel stop,10,False,False,33.057033,-97.484072
16004,rhome pilot travel center,50,False,False,33.101435,-97.470377
16005,rice interstate travel center,50,False,False,32.199767,-96.473403
16006,riesel end zone mini mart,25,False,False,31.469585,-96.924221
16007,rio bravo speedy stop,70,False,False,27.363182,-99.460268
16008,rio grande city stripes,60,False,False,26.371597,-98.860586
16009,riviera snappy foods,3,False,False,27.290714,-97.811249
16010,riviera stripes,25,False,False,27.303242,-97.81581
16011,robinson pilot travel center,75,False,False,31.456307,-97.171175
16012,robstown road runner,20,False,False,27.775326,-97.668041
16013,robstown snappy foods,0,False,False,27.785019,-97.654092
16014,rockwall loves travel stop,5,False,False,32.918189,-96.419311
16015,rockwall ta travel center,0,False,True,32.90739822,-96.44999695
16016,roma exxon,0,False,False,26.407069,-98.939937
16017,ropesville yesway travel center,0,False,False,33.40927,-102.160477
16018,rosenberg rosenberg / cottonwood t/c,0,False,False,29.532893,-95.858703
16019,rosenberg us 59 fuel mart,3,False,False,29.532657,-95.778352
16020,ross gator stop,12,False,False,31.717545,-97.103307
16021,round mountain berkleys travel center,20,False,False,30.4247,-98.347369
16022,royse city sun mart,120,False,False,32.974207,-96.322224
16023,royse city texaco,5,False,False,32.974071,-96.322299
16024,salado jds travel center,94,False,False,30.918657,-97.545387
16025,salina xpress fuel,15,False,False,38.929992,-111.854678
16026,san angelo stripes,40,False,False,31.41991,-100.441238
16027,san angelo stripes,70,False,False,31.476557,-100.412689
16028,san antonio ez mart,10,False,False,29.217497,-98.413859
16029,san antonio flying j travel plaza,2,False,False,29.446708,-98.361572
16030,san antonio loves travel stop,50,False,False,29.31101,-98.617826
16031,san antonio petro center,0,False,False,29.43702,-98.38027
16032,san antonio pilot travel center,20,False,False,29.218445,-98.413801
16033,san antonio pilot travel center,20,False,False,29.439626,-98.380712
16034,san antonio stripes valero travel center,250,False,False,29.677027,-98.635409
16035,san antonio ta travel center,150,False,False,29.44330025,-98.36180115
16036,san antonio tex best,100,False,False,29.26574,-98.3049
16037,san antonio timewise,0,False,False,29.290671,-98.641668
16038,san antonio timewise,10,False,False,29.546181,-98.368809
16039,san benito stripes,20,False,False,26.140931,-97.655266
16040,san marcos san marcos truck stop,15,False,False,29.871577,-97.93753
16041,sanderson stripes,130,False,False,30.144078,-102.405806
16042,santo circle h shell,5,False,False,32.61153,-98.109465
16043,schulenburg pilot travel center,25,False,False,29.695018,-96.902755
16044,seagoville valero corner store,25,False,False,32.646448,-96.535159
16045,sealy exxon,10,False,False,29.777052,-96.107218
16046,sealy sealy truck stop,110,False,False,29.760262,-96.222045
16047,sealy sunmart,10,False,False,29.762086,-96.152227
16048,Sealy TA Travel Center,5,False,False,29.742348,-96.33017
16049,Seguin Juds Food Stores,42,False,False,29.60157776,-97.95141602
16050,Seguin Loves Travel Stop,100,False,False,29.562539,-98.034142
16051,Seguin Sunmart,60,False,False,29.541119,-98.073395
16052,Seymour Allups Store,3,False,False,33.594831,-99.260201
16053,Shamrock Crossroads Valero,10,False,False,35.229374,-100.24907
16054,Shamrock Midway Truck and Travel Center,8,False,False,35.229773,-100.24908
16055,Sierra Blanca Traveling Tiger Center Texas 87,90,True,False,31.16985,-105.656913
16056,Sinton Loves Travel Stop,75,False,False,28.011281,-97.531852
16057,Sinton Sinton Travel Center,40,False,False,28.029308,-97.530121
16058,Smithville Smithville Stop,0,False,False,30.007991,-97.138576
16059,Snyder Rip Griffin Travel Center,50,False,False,32.70505,-100.866019
16060,Sonora Loves Travel Stop,0,False,False,32.70505,-100.866019
16061,Sonora Road Ranger,8,False,False,30.58033,-100.645996
16062,Speegleville Sunoco,5,False,False,31.581442,-97.304306
16063,Stamford Yesway 1073,0,False,False,32.968801,-99.802191
16064,Stanton Stripes,10,False,False,32.137618,-101.804773
16065,Sterling City Stripes,10,False,False,31.836258,-100.994052
16066,stratford allsups store,10,False,False,36.332428,-102.072189
16067,stratford express lane gophers,80,False,False,36.331678,-102.074038
16068,stratford pilot travel center,30,False,False,36.331394,-102.072853
16069,sulphur springs loves travel stop,5,False,False,33.117252,-95.635919
16070,sulphur springs pilot travel center,110,False,False,33.1178,-95.634798
16071,sweetwater loves travel stop,70,False,False,32.450245,-100.442079
16072,sweetwater ta travel center,10,False,False,32.44860077,-100.4432983
16073,teague jet truck stop,70,False,False,31.597759,-96.150981
16074,teague lucky js travel center,191,True,False,31.59813,-96.157678
16075,temple southwest travel center,35,False,False,31.1389531,-97.331925
16076,terrell mcdonald fuel stop,50,False,False,32.669183,-96.14994
16077,terrell quiktrip,80,False,False,32.703678,-96.274631
16078,terrell ta travel center,70,False,False,32.69079971,-96.24410248
16079,terrell tiger mart,60,False,False,32.723031,-96.317803
16080,terrell valero corner store,15,False,False,32.699533,-96.274191
16081,texarkana exxon,10,False,False,33.395341,-94.098868
16082,texline allsups valero,70,False,False,36.374134,-103.018384
16083,three rivers loves travel stop,30,False,False,28.520703,-98.185
16084,tilden pilot travel center,0,False,False,28.470804,-98.547882
16085,timpson timpson quick stop,5,False,False,31.906244,-94.399301
16086,tolar meyers kwik stop,4,False,False,32.390066,-97.915218
16087,trenton kwik chek #17,10,False,False,33.43599,-96.3376
16088,troy loves travel stop,5,False,False,31.191723,-97.311481
16089,troy loves travel stop,0,False,False,32.508999,-95.644487
16090,tulia pilot travel center,50,False,False,34.52883,-101.7972
16091,tye flying j travel plaza,52,False,False,32.46054,-99.872854
16092,tye wes-t-go / yesway 1075 travel center,8,False,False,32.458529,-99.856583
16093,tye yesway travel center 1077,10,False,False,32.460782,-99.854543
16094,tyler pilot travel center,3,False,False,32.450164,-95.283786
16095,tyler road island exxon,183,True,False,32.4239221,-95.205363
16096,tyler texas best smoke house,10,False,False,32.44084,-95.13752
16097,tyler truck express,10,False,False,32.382208,-95.267386
16098,tyler tyler fuel plaza,5,False,False,32.46931,-95.38727
16099,tyler tyler travel center,51,False,False,32.390109,-95.291603
16100,tyler tyler truck stop,0,False,False,32.341692,-95.267232
16101,valley view a p travel center,0,False,False,33.436777,-97.164158
16102,van loves travel stop,0,False,False,32.50828,-95.642465
16103,van horn chevron truck stop,0,False,False,31.035189,-104.856667
16104,van horn loves travel stop,30,False,False,31.040102,-104.819253
16105,van horn pilot travel center,3,False,False,31.036387,-104.830798
16106,van horn plateau truck stop,80,False,False,31.062946,-104.50156
16107,van vleck t c country store,10,False,False,29.063066,-95.840284
16108,vega kevins texas quick stop,20,False,False,35.235577,-102.427425
16109,vega pilot travel center,239,False,False,35.236093,-102.428558
16110,vernon cefco,0,False,False,34.161818,-99.298313
16111,victoria big vic truck stop,0,False,False,28.77847,-96.96679
16112,victoria fastop foods,20,False,False,28.782137,-96.958766
16113,victoria speedy stop,8,False,False,28.702247,-97.047123
16114,vidor gateway travel center,0,False,False,30.11257,-94.04365
16115,von ormy pilot travel center,110,False,False,29.28011,-98.666874
16116,von ormy tex best travel center,56,False,False,29.278176,-98.667879
16117,waco flying j travel plaza,10,False,False,31.5071,-97.145439
16118,waco ks travel center,30,False,False,31.600494,-97.108707
16119,waller loves travel stop,0,False,False,30.064458,-95.905556
16120,weatherford loves travel stop,20,False,False,32.742896,-97.742837
16121,weatherford mazen,73,False,False,32.729774,-97.822716
16122,weatherford petro center,10,False,False,32.739142,-97.764566
16123,weatherford pilot travel center,80,False,False,32.727455,-97.82454
16124,weatherford truck travel,15,False,False,32.729676,-97.82217
16125,weimar loves travel stop,50,False,False,29.690178,-96.776143
16126,wharton quick and easy,50,False,False,29.354442,-96.10711
16127,whitesboro lucky truck stop,0,False,False,33.67408,-96.885485
16128,wichita falls flying j travel plaza,5,False,False,33.89056,-98.4828
16129,wichita falls loves travel stop,150,False,False,33.886704,-98.468811
16130,wickett main street market,30,False,False,31.559909,-102.99659
16131,willis loves travel stop,15,False,False,30.436002,-95.495313
16132,willow park signature travel mart,25,False,False,32.748355,-97.677911
16133,wilmer big daddys general store,4,False,False,32.622116,-96.693475
16134,wilmer shell truck stop,80,False,False,32.591208,-96.680321
16135,winfield winfield travel center,0,False,False,33.162571,-95.111757
16136,winnie bingo travel plaza,10,False,False,29.833278,-94.383637
16137,winnie jp truck stop,270,False,False,29.820633,-94.384317
16138,Winnie Speedy Stop,5,False,False,29.831551,-94.384553
16139,Winters Yesway 1078,40,False,False,31.954016,-99.962767
16140,Wolfforth Rip Griffin Travel Center,150,False,False,33.503601,-102.008835
16141,Woodlands Sunmart,90,False,False,30.120315,-95.442738
16142,Woodville Lone Star Shop,0,False,False,30.669135,-94.386688
16143,Woodway Smart Stop,10,False,False,31.581588,-97.306446
16144,Beaver Cove Fort Chevron,10,False,False,38.613086,-112.604794
16145,Beaver Ernies Truck Plaza,10,False,False,38.288302,-112.641375
16146,Beaver Flying J Travel Plaza,90,False,False,38.293528,-112.652902
16147,Blanding Shell 7 Eleven,250,False,False,37.611746,-109.478646
16148,Brigham City Loves Travel Stop,0,False,False,41.509905,-112.055867
16149,Brigham City Phillips 66,0,False,False,41.486969,-112.028414
16150,Cedar City JRs Truck Stop,0,False,False,37.724967,-113.057754
16151,Cedar City Loves Travel Stop,0,False,False,37.725785,-113.051367
16152,Centerfield Walkers,0,False,False,39.136971,-111.818378
16153,Coalville Holiday Hills,270,False,False,40.911185,-111.404601
16154,Corinne Bear River Valley Co-Op,100,False,False,41.555561,-112.128698
16155,Delta Jardine Petroleum,5,False,False,39.361634,-112.579471
16156,delta maverik,140,False,False,39.35286,-112.562883
16157,duchesne phillips 66,72,False,False,40.163727,-110.412093
16158,fillmore sunmart,8,False,False,38.950277,-112.352848
16159,grantsville skull valley station,25,False,False,40.762211,-112.782739
16160,green river gas-n-go,70,False,False,38.995164,-110.184963
16161,green river pilot travel center,50,False,False,38.994931,-110.149057
16162,heber mountain west petroleum,0,False,False,40.487799,-111.408491
16163,helper soldier summit station,20,False,False,39.928675,-111.07922
16164,hurricane coral canyon market,0,False,False,37.161539,-113.434739
16165,hurricane little creek station,5,False,False,37.100179,-113.127782
16166,kanab walkers,0,False,False,37.043093,-112.513865
16167,lake point flying j travel plaza,2,False,False,40.686313,-112.265992
16168,logan lws truck stop,5,False,False,41.735646,-111.860625
16169,meadow meadow conoco and c-store,28,False,False,38.892727,-112.410231
16170,monticello out west food and fuel,10,False,False,37.873261,-109.344027
16171,mt carmel shell ramsay oil co,0,False,False,37.223772,-112.68102
16172,nephi flying j travel plaza,5,False,False,39.685586,-111.836202
16173,nephi top stop,86,False,False,39.678433,-111.839561
16174,nephi tri-mart fuel stop,40,False,False,39.678954,-111.840807
16175,north salt lake flying j travel plaza,15,False,False,40.836044,-111.933509
16176,ogden flying j travel plaza,500,True,True,41.230744,-112.008575
16177,ogden pilot travel center,100,False,False,41.244786,-112.019693
16178,ogden west haven,15,False,False,41.228875,-112.0068275
16179,panguitch owens travel center,4,False,False,37.8232098,-112.426228
16180,park city bells silvercreek junction,317,True,False,37.8606987,-112.8291016
16181,service,0,False,False,40.7341,-111.498296
16182,plymouth united fuels,3,False,False,41.885529,-112.167357
16183,plymouth united fuels travel center,0,False,False,41.885616,-112.167652
16184,price castle country oil,15,False,False,39.599722,-110.815458
16185,richfield flying j travel plaza,15,False,False,38.788929,-112.081392
16186,richfield jardine petroleum,0,False,False,38.752556,-112.086124
16187,richfield top stop,0,False,False,38.772313,-112.070942
16188,riverside riverside corner,30,False,False,41.784217,-112.148657
16189,roosevelt pilot dealer,250,False,False,40.294089,-109.98951
16190,roosevelt top stop,60,False,False,40.283153,-110.012178
16191,salina cash saver #4 (sinclair,20,False,False,38.956509,-111.869977
16192,salina chevron truck & auto,20,False,False,38.935181,-111.853626
16193,salina loves travel stop,0,False,False,38.932002,-111.853605
16194,salina scenic quick stop 66,70,False,False,38.935242,-111.8538743
16195,salina xpress fuel salina,85,False,False,38.930933,-111.854442
16196,salt lake city dunn oil,60,False,False,40.740006,-111.943408
16197,salt lake city flying j travel plaza,80,False,False,40.726916,-111.915322
16198,salt lake city loves travel stop,15,False,False,40.769949,-111.939921
16199,salt lake city maverik,5,False,False,40.740554,-111.983104
16200,salt lake city sapp bros travel center,100,False,False,40.739229,-111.945278
16201,salt lake city ta travel center,25,False,True,40.68989944,-112.2629013
16202,scipio flying j us dealer,60,False,False,39.255459,-112.11677
16203,snowville flying j travel plaza,5,False,False,41.96361,-112.71
16204,springville flying j travel plaza,50,False,False,40.187388,-111.640303
16205,springville loves travel stop,17,False,False,40.16146,-111.651353
16206,st george pilot travel center,20,False,False,37.060537,-113.582209
16207,thompson springs out west food and fuel,2,False,False,38.963792,-109.722931
16208,tremonton golden spike travel plaza,100,False,False,41.711447,-112.202038
16209,tremonton rjs fuel stop,96,False,False,41.710934,-112.199942
16210,tremonton sunmart,10,False,False,41.68329,-112.140664
