id,name,parking,reserved,fee,latitude,longitude,type
5491,Mason Longtown Travel Plaza,115,False,False,35.348,-89.516816,1
5492,Mason Midway Market,275,True,False,35.485366,-89.591183,1
5493,McKenzie Mega Mart,8,False,False,36.143337,-88.485174,1
5494,McMinnville 4 Lane Market,40,False,False,35.714618,-85.723593,1
5495,McMinnville South Chancery Amoco,70,False,False,35.6657053,-85.782999,1
5496,Memphis BP,108,True,False,35.051219,-89.923868,1
5497,Memphis Coastal Truck Stop,20,False,False,35.021291,-89.89899,1
5498,Memphis Express Gas,80,False,False,35.207164,-90.033101,1
5499,memphis loves travel stop,2,False,False,35.075135,-89.95095,0
5500,memphis mapco,5,False,False,35.124414,-90.046391,0
5501,memphis mapco,10,False,False,35.157606,-89.883623,1
5502,memphis mapco,0,False,False,35.178065,-89.936758,0
5503,memphis mapco express,50,False,False,35.06124,-90.031042,1
5504,memphis mapco express,3,False,False,35.086454,-90.052331,0
5505,memphis marathon,0,False,False,35.064392,-90.058556,0
5506,memphis pilot travel center,117,False,False,35.018223,-89.896381,1
5507,memphis pilot travel center,10,False,False,35.020357,-89.898081,1
5508,memphis quick fuel-memphis #5001,0,False,False,35.035364,-89.911998,0
5509,memphis roadrunner,50,False,False,35.064256,-90.058725,1
5510,memphis speedway,2,False,False,35.021006,-89.919627,0
5511,milledgeville milledgeville truck stop,25,False,False,35.372989,-88.365612,1
5512,monteagle pilot travel center,15,False,False,35.233389,-85.826287,1
5513,monteagle sams travel center,15,False,False,35.234111,-85.826235,1
5514,morrison serv-n-go,20,False,False,35.611608,-85.899996,1
5515,morristown by-lo market,80,False,False,36.235047,-83.240805,1
5516,morristown fastop,0,False,False,36.231041,-83.24962,0
5517,murfreesboro dailys,8,False,False,35.871542,-86.356138,1
5518,murfreesboro dp market,0,False,False,35.806269,-86.473173,0
5519,murfreesboro loves travel stop,7,False,False,35.724209,-86.319661,1
5520,murfreesboro mapco,10,False,False,35.808432,-86.397798,1
5521,murfreesboro pilot travel center,80,False,False,35.807851,-86.397278,1
5522,murfreesboro uncle sandys a/t plaza,10,False,False,35.81703,-86.395557,1
5523,nashville dailys,35,False,False,36.124592,-86.696668,1
5524,nashville dailys 6604 travel center,10,False,False,36.144133,-86.744725,1
5525,nashville loves travel stop,25,False,False,36.205575,-86.771637,1
5526,nashville pilot travel center,35,False,False,36.171746,-86.865345,1
5527,nashville quick fuel-nashville #2701,65,True,False,36.144455,-86.74626,1
5528,nashville speedway,75,False,False,36.139421,-86.732081,1
5529,nashville ta travel center,30,False,False,36.17160034,-86.77210236,1
5530,newport time out travel center,50,False,False,35.971928,-83.248558,1
5531,niota pilot travel center,50,False,False,35.54409,-84.56532,1
5532,oak ridge rocky top,0,False,False,36.006248,-84.28139,0
5533,paris fuel pro,10,False,False,36.289108,-88.321012,1
5534,pioneer pilot travel center,20,False,False,36.376738,-84.249457,1
5535,pioneer ta pioneer truck service,85,False,False,36.3782692,-84.24812317,1
5536,pleasant view mapco express,30,False,False,36.40454,-87.021975,1
5537,portland mapco,10,False,False,36.57599,-86.513777,1
5538,portland speedway,81,False,False,36.628085,-86.566792,1
5539,ramer chevron,81,False,False,35.077403,-88.546259,1
5540,ramer loves travel stop,3,False,False,35.076662,-88.545459,0
5541,red boiling springs quik-n-easy market,120,False,False,36.520262,-85.862789,1
5542,ripley bp food mart,40,False,False,35.769822,-89.535224,1
5543,ripley short stop,10,False,False,35.765351,-89.541447,1
5544,selmer jims truckstop,20,False,False,35.155449,-88.578867,1
5545,sevierville pilot food mart,3,False,False,35.841251,-83.571083,0
5546,smyrna mapco,90,False,False,35.932282,-86.533714,1
5547,smyrna speedway,60,False,False,35.948113,-86.487779,1
5548,smyrna speedway,62,False,False,35.935204,-86.529929,1
5549,soddy daisy hwy 111 fuel center,50,False,False,35.346198,-85.182409,1
5550,somerville apple barrell,10,False,False,35.242499,-89.343041,1
5551,spring city big apple market,10,False,False,35.702892,-84.8708,1
5552,stanton pilot travel center,3,False,False,35.39017,-89.411738,0
5553,tazewell tazewell shell mart,30,False,False,36.489118,-83.589692,1
5554,trenton marathon,12,False,False,35.977123,-88.929603,1
5555,waverly cooley market,0,False,False,36.085342,-87.788734,0
5556,white house loves travel stop,77,False,False,36.468232,-86.687893,1
5557,white pine fastrax bp,30,False,False,36.046774,-83.341426,1
5558,white pine pilot travel center,0,False,False,36.109311,-83.337908,0
5559,white pine pilot travel center,3,False,False,36.109328,-83.333684,0
5560,whiteville whiteville food and gas,25,False,False,35.320255,-89.133228,1
5561,wildersville i-mart,7,False,False,35.793279,-88.391687,1
5562,wildersville i-mart 108,0,False,False,35.793245,-88.391646,0
5563,wildersville super save,15,False,False,35.792074,-88.391983,1
5564,winchester marathon,0,False,False,35.181806,-86.117749,0
5565,winchester stop-n-go,100,False,False,35.19955,-86.095463,1
5566,winfield lees food mart,150,False,False,36.558407,-84.450412,1
5567,woodlawn bp,0,False,False,36.55055,-87.467035,0
5568,abbott sunmart,5,False,False,31.90137,-97.091653,0
5569,alice exxon,30,False,False,27.699991,-98.077676,1
5570,alice tex best 524,3,False,False,27.748559,-98.111957,0
5571,alice times market,150,False,False,27.72471,-98.077017,1
5572,alma loves travel stop,0,False,False,32.287441,-96.545089,0
5573,alto stop n shop,25,False,False,31.650484,-95.072593,1
5574,alvarado alvarado shell,136,True,False,32.408652,-97.261085,1
5575,alvarado alvarado shell,3,False,False,32.416556,-97.21274,0
5576,alvarado shell travel center,15,False,False,32.394082,-97.211281,1
5577,alvord golden express truck stop,0,False,False,33.393361,-97.729697,0
5578,amarillo flying j travel plaza,50,False,False,35.194257,-101.723356,1
5579,amarillo hana travel plaza,25,False,False,35.19326782,-101.7081833,1
5580,amarillo loves travel stop,60,False,False,35.117693,-101.907173,1
5581,amarillo loves travel stop,30,False,False,35.189231,-102.011074,1
5582,amarillo loves travel stop,3,False,False,35.191927,-101.760945,0
5583,amarillo petro center,20,False,False,35.190399,-101.744363,1
5584,amarillo pilot travel center,85,False,False,35.195581,-101.742336,1
5585,amarillo ta travel center,180,True,False,35.19150162,-101.7589035,1
5586,andrews loves travel stop,0,False,False,32.305682,-102.541946,0
5587,andrews stripes,3,False,False,32.306783,-102.542603,0
5588,angleton loves travel stop,15,False,False,29.197286,-95.457199,1
5589,anna flying j travel plaza,100,False,False,33.344905,-96.589397,1
5590,anna loves travel stop,94,False,False,33.345047,-96.584193,1
5591,anthony flying j travel plaza,20,False,False,31.996482,-106.578676,1
5592,anthony loves travel stop,45,False,False,31.997577,-106.581503,1
5593,anthony pilot travel center,0,False,False,31.9976,-106.585378,0
5594,atlanta shell,50,False,False,33.106406,-94.196488,1
5595,austin valero,50,False,False,30.25487,-97.605637,1
5596,baird loves travel stop,5,False,False,32.402909,-99.385216,0
5597,ballinger stripes,5,False,False,31.727984,-99.957619,0
5598,bastrop bastrop exxon,0,False,False,30.112087,-97.416519,0
5599,bay city stripes,10,False,False,28.991006,-95.926012,1
5600,baytown baytown express travel plaza,200,False,False,29.79844,-95.031118,1
5601,baytown baytown valero,80,False,False,29.7154,-94.979853,1
5602,baytown conoco travel plaza,5,False,False,29.82303,-94.898378,0
5603,baytown flying j travel plaza,105,True,False,29.796066,-95.033015,1
5604,baytown i-10 travel plaza,50,False,False,29.830826,-94.804596,1
5605,baytown loves travel stop,30,False,False,29.797963,-95.032623,1
5606,baytown north main mart,3,False,False,29.806569,-94.964155,0
5607,baytown sun mart,120,False,False,29.820084,-94.900106,1
5608,baytown ta travel center,0,False,False,29.79669952,-95.03109741,0
5609,baytown time maxx,90,False,False,29.828966,-94.802917,1
5610,beasley 786 truck stop,290,True,False,29.494748,-95.912861,1
5611,beasley pilot travel center,15,False,False,29.495112,-95.911794,1
5612,beaumont loves travel stop,1,False,False,29.988428,-94.211101,0
5613,beaumont petro center,0,False,False,30.036674,-94.153932,0
5614,belton cefco store,85,False,False,31.041095,-97.468928,1
5615,big lake pilot travel center,5,False,False,31.191227,-101.450824,0
5616,big spring pilot travel center,20,False,False,32.265877,-101.474019,1
5617,big spring ta travel center,10,False,False,32.26480103,-101.4899979,1
5618,blanco stripes,40,False,False,30.084617,-98.418574,1
5619,bowie star travel center,85,False,False,33.57558441,-97.89633942,1
5620,brady berklys travel center,44,False,False,31.114807,-99.335645,1
5621,brady stripes,20,False,False,31.114807,-99.335645,1
5622,bremond exxon,20,False,False,31.080513,-96.71284,1
5623,bridgeport bridgeport truck stop,0,False,False,33.223364,-97.770224,0
5624,bridgeport diamond w truck stop,10,False,False,33.224126,-97.76841,1
5625,bridgeport loves travel stop,20,False,False,33.221816,-97.737624,1
5626,bronte stripes,100,False,False,31.886933,-100.292131,1
5627,brookshire brookshire citgo,30,False,False,29.777922,-95.951307,1
5628,brookshire flying j travel plaza,70,False,False,29.78028,-95.9522,1
5629,brownfield chisums travel center,70,False,False,33.190114,-102.274099,1
5630,brownsville stripes,35,False,True,25.974374,-97.435035,1
5631,brownwood allsups #84,55,False,False,31.692608,-98.996635,1
5632,brownwood stripes,185,False,False,31.730192,-98.989412,1
5633,bryan biggas,26,False,False,30.72572,-96.425876,1
5634,bryan fas-start market,5,False,False,30.670695,-96.403318,0
5635,bryan speedy stop,25,False,False,30.697361,-96.357772,1
5636,buda pilot travel center,10,False,False,30.034604,-97.687286,1
5637,buffalo pilot travel center,40,False,False,31.4485727,-96.078427,1
5638,buffalo sunmart,0,False,False,31.449405,-96.078003,0
5639,buffalo tiger mart exxon,5,False,False,31.448648,-96.077024,0
5640,buna buna general store,5,False,False,30.441968,-93.968651,0
5641,buna highway 96 fuel stop,104,True,False,30.443248,-93.968565,1
5642,caddo mills mega truck stop texaco,0,False,False,33.04222,-96.179495,0
5643,caddo mills pilot travel center,90,False,False,33.043601,-96.177503,1
5644,caldwell bigs,10,False,False,30.496267,-96.746551,1
5645,cameron cefco,0,False,False,30.848156,-96.967719,0
5646,canadian oasis truck stop,0,False,False,35.942295,-100.370156,0
5647,canton dukes travel plaza,22,False,False,32.600427,-95.921322,1
5648,canton pilot travel center,25,False,False,32.542924,-95.755788,1
5649,canutillo petro center,25,False,False,31.958243,-106.580311,1
5650,carrizo springs pilot travel center,0,False,False,28.510805,-99.848579,0
5651,carthage bf graves truck stop,20,False,False,32.183144,-94.338947,1
5652,carthage gateway travel plaza,8,False,False,32.129614,-94.331941,1
5653,carthage panola pines plaza,0,False,False,32.147629,-94.32456,0
5654,cedar creek chevron,12,False,False,30.175534,-97.526077,1
5655,centerville woodys shell,0,False,False,31.258669,-95.990638,0
5656,channelview cobra truck stop,6,False,False,29.791006,-95.089576,1
5657,channelview flying j travel plaza,10,False,False,29.771641,-95.124631,1
5658,channelview premos,20,False,False,29.789596,-95.09174,1
5659,channelview usa truck stop,5,False,False,29.789124,-95.09183,0
5660,childress pilot travel center,30,False,False,34.435532,-100.230286,1
5661,childress valero,20,False,False,34.434963,-100.226685,1
5662,cisco cowpokes convenience store,0,False,False,32.375666,-98.971195,0
5663,cisco flying j us dealer,55,False,False,32.373392,-99.007486,1
5664,cisco stripes,0,False,False,32.376102,-99.002377,0
5665,claude cefco,4,False,False,35.1117,-101.363657,0
5666,claude loves travel stop,40,False,False,35.218765,-101.381536,1
5667,cleveland kountry mart,46,False,False,30.329685,-95.275036,1
5668,cleveland loves travel stop,35,False,False,30.353046,-95.09049,1
5669,clint xpress fuel,40,False,False,31.598769,-106.197304,1
5670,combes road ranger,38,False,False,26.249516,-97.728774,1
5671,comfort loves travel stop,10,False,False,29.982557,-98.901891,1
5672,conroe valero,5,False,False,30.349713,-95.471998,0
5673,converse san antonio travel center,20,False,False,29.460062,-98.315423,1
5674,converse sunmart,3,False,False,29.497809,-98.197571,0
5675,corpus christi corpus christ truck stop 36,0,False,False,27.810119,-97.453436,0
5676,corpus christi corpus christi truck stop,40,False,False,27.809809,-97.453542,1
5677,cotulla bigs 301,109,True,False,28.448987,-99.237592,1
5678,cotulla flying j travel plaza,201,True,False,28.451525,-99.23798,1
5679,cotulla tetco,22,False,False,28.444053,-99.250316,1
5680,cotulla tetco,50,False,False,0,0,1
5681,covington shell,2,False,False,32.179426,-97.254734,0
5682,crystal city cleos travel center shell,0,False,False,28.694342,-99.831165,0
5683,cuero stripes,5,False,False,29.131414,-97.276543,0
5684,daingerfield topps exxon,2,False,False,33.033901,-94.72536,0
5685,dalhart mazzios pizza and stop,5,False,False,36.055611,-102.507702,0
5686,dallas dallas super truck wash and lube,0,False,False,32.643101,-96.782357,0
5687,dallas eliza usa travel center,2,False,False,32.648497,-96.781664,0
5688,dallas flying j travel plaza,233,False,False,32.65611,-96.7508,1
5689,dallas fuel city,20,False,True,32.766869,-96.80699,1
5690,dallas knox fuel stop,25,False,True,32.795834,-96.83364,1
5691,dallas loves travel stop,250,False,False,32.640809,-96.839275,1
5692,dallas marlows fuel center,100,False,False,32.685016,-96.621621,1
5693,dallas pilot travel center,0,False,False,32.642059,-96.779352,0
5694,dallas quick fuel-lombardy #5303,0,False,False,32.865904,-96.883637,0
5695,dallas quicktrip,0,False,False,32.750363,-96.921683,0
5696,dallas ta travel center,0,False,False,32.65359879,-96.75160217,0
5697,dawson tiger tote 101,90,False,False,31.901358,-96.718074,1
5698,dayton valero,3,False,False,29.987557,-94.965134,0
5699,decatur allsups fina station,50,False,False,33.225616,-97.591297,1
5700,decatur decatur shell truck stop,30,False,True,33.24054718,-97.5706787,1
5701,decatur kathys shell,12,False,False,33.214877,-97.582615,1
5702,deer park loves travel stop,0,False,False,29.706608,-95.092852,0
5703,del rio stripes #210,2,False,False,29.346737,-100.916688,0
5704,denton golden express travel center,0,False,False,33.230237,-97.176874,0
5705,denton loves travel stop,0,False,False,33.297819,-97.176974,0
5706,denton loves travel stop,2,False,False,33.263165,-97.179277,0
5707,denton ta travel center,5,False,False,33.2621994,-97.17669678,0
5708,devers devers food & fuel,15,False,False,30.028083,-94.592624,1
5709,dilley bigs,3,False,False,28.667074,-99.184334,0
5710,dilley phillips 66,3,False,False,28.681778,-99.181169,0
5711,domino loves travel stop,20,False,False,33.261995,-94.152053,1
5712,donna loves travel stop,25,False,False,26.183112,-98.066959,1
5713,dumas frontier fuel travel center,50,False,False,35.84744,-101.973387,1
5714,dumas loves travel stop,3,False,False,35.879651,-101.974149,0
5715,eagle lake buc-ees,10,False,False,29.586229,-96.331645,1
5716,eagle pass mr. cartender shell,15,False,False,28.750692,-100.497127,1
5717,eagle pass pilot travel center,25,False,False,28.709719,-100.463919,1
5718,eagle pass valero,55,False,False,28.67037,-100.454242,1
5719,east bernard 786 truck stop,90,False,False,29.416301,-96.048627,1
5720,east haskell stripes 2264,50,False,False,33.157179,-99.727252,1
5721,eastland red star truck terminal,90,False,False,32.375503,-98.829993,1
5722,edinburg flying j travel plaza,110,False,False,26.336038,-98.143088,1
5723,edinburg loves travel stop,15,False,False,26.385897,-98.141242,1
5724,edinburg stripes,10,False,False,26.305437,-98.144291,1
5725,edinburg ta travel center,0,False,False,26.384965,-98.143718,0
5726,edna loves travel stop,60,False,False,28.988878,-96.62541,1
5727,el campo el campo truck stop exxon,110,False,False,29.219114,-96.232455,1
5728,el paso c and r airway chevron,60,False,False,31.777632,-106.393071,1
5729,el paso flying j travel plaza,8,False,False,31.662317,-106.23872,1
5730,el paso lion gate,5,False,False,31.704214,-106.28073,0
5731,el paso loves travel stop,10,False,False,31.65976,-106.237409,1
5732,el paso petro center,10,False,False,31.659272,-106.240615,1
5733,el paso speedway,60,False,False,31.725348,-106.266129,1
5734,elm mott eds truck stop,30,False,False,31.668302,-97.098929,1
5735,elmendorf tetco,25,False,False,29.282224,-98.394954,1
5736,elsa stripes,45,False,False,26.293289,-98.009092,1
5737,encinal road ranger,70,False,False,28.046592,-99.348809,1
5738,ennis tiger mart,74,False,False,32.310543,-96.598786,1
5739,fabens fast trak,15,False,False,31.518332,-106.132478,1
5740,fairfield exxon truck stop,150,False,False,31.712745,-96.177776,1
5741,fairfield loves travel stop,50,False,False,31.728217,-96.182736,1
5742,fairfield shell truck stop,50,False,False,0,0,1
5743,falfurrias pilot travel center,20,False,False,27.211863,-98.141287,1
5744,falfurrias stripes,25,False,False,27.22553,-98.139887,1
5745,flatonia flatonia travel center,25,False,False,29.69621,-97.103376,1
5746,florence valero,80,False,False,30.843639,-97.78729,1
5747,forney express travel center,30,False,False,32.754261,-96.464,1
5748,fort stockton circle n,5,False,False,30.908305,-102.884206,0
5749,fort stockton flying j travel plaza,80,False,False,30.906017,-102.884282,1
5750,fort stockton kent kwik,80,False,False,30.908208,-102.883626,1
5751,fort stockton loves travel stop,25,False,False,30.892963,-102.853128,1
5752,fort stockton stripes,100,False,False,30.902354,-102.912595,1
5753,fort worth big horn travel center,0,False,False,32.692201,-97.518328,0
5754,fort worth drivers truckstop,5,False,False,32.801849,-97.32036,0
5755,fort worth loves travel stop,191,False,False,32.598737,-97.317578,1
5756,fort worth pilot travel center,6,False,False,32.957797,-97.307839,1
5757,fort worth quiktrip travel center,6,False,False,32.627338,-97.322068,1
5758,freer stripes,110,False,False,27.882693,-98.618363,1
5759,friona fast stop truck wash,0,False,False,34.64167,-102.711982,0
5760,gainesville hilltop,125,False,False,33.684691,-97.158787,1
5761,gainesville quiktrip,12,False,False,33.640109,-97.154164,1
5762,galveston exxon,0,False,False,29.287783,-94.862782,0
5763,galveston harborside food mart valero,336,True,False,29.286893,-94.863741,1
5764,truck alignment,0,False,False,29.28751,-94.863845,0
5765,ganado ta travel center,6,False,False,29.0496006,-96.50340271,1
5766,garland quick fuel-garland #5302,5,False,False,32.890844,-96.687659,0
5767,george west flying j travel plaza,0,False,False,28.336986,-98.023402,0
5768,george west george west truck stop,4,False,False,28.327011,-98.113414,0
5769,george west stripes #2190,10,False,False,28.337795,-98.029031,1
5770,georgetown sunmart,20,False,False,30.699415,-97.651198,1
5771,giddings 290 travel plaza,5,False,False,30.185123,-96.955323,0
5772,giddings cefco,18,False,False,30.178277,-96.906509,1
5773,gilmer midway armadillo truck stop,7,False,False,32.856866,-94.951675,1
5774,gonzales stripes,70,False,False,29.514784,-97.46253,1
5775,gordon bar-b travel plaza,50,False,False,32.515316,-98.369243,1
5776,grand prairie pilot express,80,False,False,32.801113,-97.030606,1
5777,grand prairie quick fuel-grand prairie #5301,3,False,False,32.792844,-97.054431,0
5778,greenville quiktrip,10,False,False,33.115358,-96.09633,1
5779,greenville valero corner store,20,False,False,33.121513,-96.097787,1
5780,hallettsville mortons,90,False,False,29.460139,-96.940245,1
5781,hamilton cefco,40,False,False,31.700039,-98.110933,1
5782,hankamer 20 truck parking spaces,20,False,False,29.84047,-94.646911,1
5783,harlingen speedy stop,35,False,False,26.159908,-97.681649,1
5784,harrold southwest convenience,10,False,False,34.06957,-99.0071,1
5785,haslet shell,10,False,False,32.9682843,-97.4165868,1
5786,hawley yesway 1060,75,False,False,32.610237,-99.819685,1
5787,hearne loves travel stop,0,False,False,30.895112,-96.601036,0
5788,hebbronville stripes,0,False,False,27.311683,-98.678035,0
5789,hempstead chevron truck stop,10,False,False,30.117623,-96.090985,1
5790,hempstead hempstead truck stop,10,False,False,30.107898,-96.047158,1
5791,hempstead pilot travel center,70,False,False,30.10814,-96.04802,1
5792,henderson henderson travel plaza,25,False,False,32.150527,-94.786296,1
5793,henrietta truck stop,10,False,False,33.800812,-98.196965,1
5794,hereford loves travel stop,0,False,False,34.810264,-102.407512,0
5795,hereford stripes,30,False,False,34.829075,-102.36994,1
5796,hermleigh allsups,100,False,False,32.634595,-100.764006,1
5797,hewitt liberty fuel,15,False,False,31.424204,-97.193834,1
5798,higgins perks convenient grocery,40,False,False,36.122792,-100.018745,1
5799,highlands sun mart,130,False,False,29.791785,-95.05663,1
5800,hillsboro loves travel stop,110,False,False,32.00952,-97.093528,1
5801,hillsboro petro center,75,False,False,32.079455,-97.055308,1
5802,hillsboro ta travel center,5,False,False,32.046315,-97.091968,0
5803,hockley hwy 290 shell truck stop,28,False,False,30.010878,-95.798833,1
5804,hooks sunshine travel plaza,40,False,False,33.47316,-94.2896729,1
5805,houston a a truck stop,5,False,False,29.792079,-95.267502,0
5806,houston charlies conoco,2,False,False,29.880705,-95.577974,0
5807,houston chevron,40,False,False,29.843138,-95.183916,1
5808,houston chevron,3,False,False,29.7763397,-95.2907779,0
5809,houston chevron,24,False,False,29.807165,-95.302818,1
5810,houston chevron,20,False,False,29.832029,-95.526828,1
5811,houston chevron,46,False,False,29.940314,-95.316195,1
5812,houston flying j travel plaza,0,False,False,29.998889,-95.426389,0
5813,houston handy stop,0,False,False,29.7397333,-95.266839,0
5814,houston hempstead truck stop,90,False,False,29.85488,-95.53365,1
5815,houston loves travel stop,5,False,False,29.797437,-95.369817,0
5816,houston loves travel stop,50,False,False,29.798591,-95.269023,1
5817,Houston Mitras Texaco,50,False,False,29.612996,-95.446332,1
5818,Houston Moodys Food Mart,0,False,False,29.852646,-95.187963,0
5819,Houston Normandy Truck Stop,10,False,False,29.771686,-95.206133,1
5820,Houston Pilot Express,35,False,False,29.641738,-95.288928,1
5821,Houston Pilot Travel Center,91,False,False,29.800877,-95.267944,1
5822,Houston Royal Wood Truck Stop,40,False,False,29.841419,-95.189682,1
5823,Houston Sheldon Travel Center,3,False,False,29.854646,-95.127987,0
5824,Houston South Freeway Truck Stop,10,False,False,29.612306,-95.387908,1
5825,Houston Stripes,120,False,False,29.762873,-95.315124,1
5826,Houston Sun Mart,220,True,False,29.86465,-95.404733,1
5827,Houston Sunmart 1,150,False,False,29.7586913,-95.2124816,1
5828,Houston Sunmart 2,25,False,False,29.76996,-95.165725,1
5829,Houston Sunmart 3,150,False,False,29.792124,-95.268514,1
5830,Houston Sunmart 4,150,False,False,29.792124,-95.268514,1
5831,Houston Sunmart 5,4,False,False,29.965372,-95.401284,0
5832,Houston Sunoco,90,False,False,29.763756,-95.21353,1
5833,houston texaco,80,False,False,29.629621,-95.507884,1
5834,houston texaco,10,False,False,29.807177,-95.261882,1
5835,houston texas truck plaza,93,False,False,29.809385,-95.261604,1
5836,houston texas truck stop,78,False,False,29.769608,-95.267838,1
5837,houston truckers paradise,20,False,False,29.791981,-95.2659,1
5838,houston valero,20,False,False,29.832651,-95.261641,1
5839,humble citgo truck stop,6,False,False,29.929977,-95.301192,1
5840,humble eastex travel plaza,150,False,False,29.942524,-95.295849,1
5841,humble eastex truck stop,110,False,False,29.93359,-95.299809,1
5842,humble texas travel plaza,0,False,False,29.945601,-95.294734,0
5843,hungerford loves travel stop,0,False,False,29.393019,-96.076627,0
5844,huntsville hitchin post,50,False,False,30.739171,-95.591217,1
5845,huntsville pilot travel center,150,False,False,30.738664,-95.594058,1
5846,hutchins loves travel stop,10,False,False,32.623952,-96.69378,1
5847,hutchins quik trip,50,False,False,32.631847,-96.701048,1
5848,hutchins top fuel,15,False,False,32.648969,-96.708527,1
5849,iowa park chisums ambest travel center,3,False,False,33.964999,-98.672678,0
5850,irving big d travel center,0,False,False,32.816619,-96.920979,0
5851,italy loves travel stop,58,False,False,32.194136,-96.89837336,1
5852,italy tiger mart,25,False,True,32.19657,-96.89976,1
5853,itasca smart stop,3,False,False,32.154042,-97.128238,0
5854,itasca stars and stripes usa,80,False,False,32.168156,-97.134118,1
5855,jacksonville corner market,175,True,False,31.966789,-95.271943,1
5856,jacksonville thompson oil valero,200,False,False,31.959178,-95.288522,1
5857,jarrell flying j us dealer,120,False,False,30.811458,-97.610427,1
5858,jarrell texas star station,9,False,False,30.774492,-97.627391,1
5859,jasper highway 190 fuel stop,20,False,False,30.914832,-93.987284,1
5860,junction genes go truck stop,7,False,False,30.50919,-99.772628,1
5861,junction junction country store,38,False,False,30.509107,-99.77324,1
5862,junction pilot travel center,20,False,False,30.505456,-99.777909,1
5863,junction segovia truck stop,10,False,False,30.418183,-99.672474,1
5864,junction segovia truck stop,2,False,False,30.42734,-99.689256,0
5865,karnes city stripes,10,False,False,28.864806,-97.894806,1
5866,katy loves travel stop,10,False,False,29.779813,-95.881907,1
5867,katy sunmart,30,False,False,29.784478,-95.800995,1
5868,kermit pilot travel center,0,False,False,31.843071,-103.104439,0
5869,kilgore gateway travel plaza,0,False,False,32.431228,-94.863008,0
5870,kingsville loves travel stop,7,False,False,27.529889,-97.842143,1
5871,kingsville texas star store,0,False,False,27.490998,-97.846083,0
5872,la marque shoppers mart,50,False,False,29.357271,-94.980765,1
5873,la porte la porte travel plaza,10,False,False,29.698472,-95.072304,1
5874,la porte laporte auto truck stop,2,False,False,29.673771,-95.028995,0
5875,la porte lion king travel plaza,40,False,False,29.6724862,-95.021106,1
5876,lacy lakeview road ranger,15,False,False,31.65094,-97.099464,1
5877,lamesa yesway 1061,40,False,False,32.734206,-101.962135,1
5878,laredo discount diesel l.c. lube,50,False,False,27.644362,-99.553507,1
5879,laredo flying j travel plaza,0,False,False,27.686321,-99.465784,0
5880,laredo laredo fuel express,71,False,False,27.45211029,-99.47795868,1
5881,laredo laredo fuel express,52,False,False,27.612971,-99.522453,1
5882,laredo loves travel stop,20,False,False,28.045577,-99.348797,1
5883,laredo noria convenience store,8,False,False,27.566521,-99.504584,1
5884,laredo pilot travel center,0,False,False,27.68463,-99.461439,0
5885,laredo speedy stop,2,False,False,27.605421,-99.517165,0
5886,laredo stripes,30,False,False,27.583036,-99.508869,1
5887,laredo ta travel center,40,False,False,27.688153,-99.464039,1
5888,leary loves travel stop,285,False,False,33.463456,-94.203589,1
5889,liberty hill wag a bag,50,False,False,30.652459,-97.871802,1
5890,lindale r oasis,4,False,False,32.482614,-95.522196,0
5891,linden linden fuel center,50,False,False,33.006853,-94.357819,1
5892,littlefield stripes,100,True,False,33.902772,-102.326467,1
5893,livingston polk pick it up,0,False,False,30.647637,-94.944958,0
5894,livingston shell station,0,False,False,30.856283,-94.853557,0
5895,longview exxon,97,False,False,32.459388,-94.666303,1
5896,longview texas best smokehouse,20,False,False,32.452997,-94.707685,1
5897,los indios stripes,15,False,False,26.051223,-97.735595,1
5898,lubbock chisum travel center,10,False,False,33.528463,-101.808286,1
5899,lubbock flying j travel plaza,10,False,True,33.592866,-101.84128,1
5900,lubbock loves travel stop,20,False,False,33.642255,-101.837495,1
5901,lubbock phillips 66,100,False,False,33.622544,-101.869794,1
5902,lubbock rip griffin travel center,0,False,False,33.612731,-101.776468,0
5903,lubbock stripes,10,False,False,33.549098,-101.836529,1
5904,lubbock yesway 1125 travel center,10,False,False,33.54918,-101.83529,1
5905,lufkin loves travel stop,5,False,False,31.328488,-94.689716,0
5906,lufkin loves travel stop,200,False,False,31.411396,-94.718639,1
5907,Lufkin Pilot Travel Center,100,False,False,31.318677,-94.699618,1
5908,Lufkin Shell Truck Stop,250,True,False,31.384201,-94.773961,1
5909,Luling Loves Travel Stop,80,False,False,29.653691,-97.592282,1
5910,Lumberton Jolly Truck Stop,50,False,False,33.869543,-98.348602,1
5911,Mabank Food Fast,0,False,False,32.33098,-96.150766,0
5912,Marion Exxon Truck Stop,15,False,False,29.496805,-98.19499,1
5913,Marion Trainer Hale Truck Stop,20,False,False,29.496801,-98.194595,1
5914,Marshall Pony Express Travel Center,25,False,False,32.490157,-94.354879,1
5915,Mathis Road Ranger,5,False,False,28.111517,-97.818892,0
5916,Mathis Shell Texas Star,30,False,True,28.112303,-97.819456,1
5917,McAllen Stripes,3,False,False,26.154335,-98.281969,0
5918,Memphis Loves Travel Stop,20,False,False,34.723061,-100.533731,1
5919,Merkel Big Country Truck Stop,76,False,False,32.467943,-99.984555,1
5920,mesquite exxon,8,False,False,32.788555,-96.653689,1
5921,mesquite fuel city,0,False,False,32.791231,-96.65651,0
5922,midland exxon,75,False,False,31.971287,-102.073646,1
5923,midland flying j travel plaza,8,False,False,31.981205,-102.033718,1
5924,midland loves travel stop,65,False,False,31.947358,-102.141868,1
